end_session,coef,se,n,ci_low,ci_high
2022-05-19,-0.0782200544522528,0.13391026540503478,2970,-0.340684174646121,0.18424406574161536
2022-05-20,-0.06971755394711265,0.12859447255219159,2972,-0.32176272014940815,0.18232761225518285
2022-05-23,-0.08947628433229868,0.1302441544795427,2973,-0.3447548271122024,0.16580225844760502
2022-05-24,-0.09253355607861738,0.13033773687338354,2974,-0.3479955203504491,0.16292840819321433
2022-05-25,-0.09339778731574633,0.12994275619827092,2975,-0.3480855894643573,0.16129001483286465
2022-05-26,-0.0872077174151951,0.13007970714944628,2977,-0.3421639434281098,0.16774850859771956
2022-05-27,-0.08550436111708569,0.13089841474774538,2979,-0.34206525402266663,0.17105653178849523
2022-05-31,-0.09281733511301696,0.13041653209507686,2980,-0.3484337380193676,0.16279906779333367
2022-06-01,-0.0858369384670036,0.1289347060981579,2982,-0.33854896241939314,0.1668750854853859
2022-06-02,-0.09922301868775615,0.12904589658326707,2984,-0.3521529759909596,0.1537069386154473
2022-06-03,-0.09767831797051985,0.12909675966544593,2984,-0.35070796691479383,0.15535133097375414
2022-06-06,-0.10380866520252544,0.1289460146655653,2985,-0.35654285394703344,0.14892552354198255
2022-06-07,-0.10589801692320847,0.12882064780547223,2988,-0.35838648662193406,0.1465904527755171
2022-06-08,-0.10417767241196974,0.12885725882724386,2988,-0.35673789971336767,0.1483825548894282
2022-06-09,-0.07928771622532883,0.12958161245368044,2989,-0.3332676766345425,0.17469224418388485
2022-06-10,-0.019607908442304423,0.14078051745936798,2989,-0.29553772266266565,0.2563219057780568
2022-06-13,-0.02046655009683368,0.1407676319794296,2991,-0.2963711087765157,0.2554380085828483
2022-06-14,-0.013076706084859752,0.1411122210006641,2991,-0.28965665924616135,0.2635032470764419
2022-06-15,0.02502520257643885,0.14466687849895318,2991,-0.2585218792815094,0.3085722844343871
2022-06-16,0.02408353287136991,0.14470538614496622,2991,-0.25953902397276385,0.30770608971550373
2022-06-17,0.0057055129921050884,0.14487714485769657,2991,-0.27825369092898017,0.28966471691319035
2022-06-21,0.015886367022303616,0.14510293015264514,2991,-0.26851537607688086,0.3002881101214881
2022-06-22,0.00965459966699804,0.14494820896738084,2991,-0.2744438899090684,0.2937530892430645
2022-06-23,0.01549748772138028,0.14493898656094364,2991,-0.26858292593806926,0.2995779013808298
2022-06-24,0.023598931591794506,0.14359671590820028,2992,-0.25785063158827803,0.305048494771867
2022-06-27,0.022836911300494075,0.14366371892274438,2992,-0.2587439777880849,0.30441780038907307
2022-06-28,0.021786763424547634,0.14317029751712051,2992,-0.25882701970900857,0.3024005465581039
2022-06-29,0.028442115315427174,0.14292230790168875,2993,-0.2516856081718828,0.30856983880273714
2022-06-30,0.03017151720558711,0.14284098615428342,2995,-0.24979681565680842,0.3101398500679826
2022-07-01,0.020859672829648165,0.14269049331633632,2997,-0.258813694070371,0.3005330397296674
2022-07-05,0.01824918980514246,0.14237968973218756,2997,-0.2608150020699452,0.2973133816802301
2022-07-06,0.010329649273014812,0.14158327737951684,2997,-0.26717357439083816,0.2878328729368678
2022-07-07,0.008358009778078119,0.14146952104170354,2997,-0.26892225146366083,0.28563827101981704
2022-07-08,0.007134436518215371,0.1413569324309151,2998,-0.2699251510463782,0.28419402408280897
2022-07-11,0.004802294602345984,0.14149353942427617,2998,-0.2725250426692353,0.28212963187392726
2022-07-12,-0.006608827122030005,0.1414300982191515,2998,-0.28381181963156693,0.27059416538750697
2022-07-13,-0.00025657937955866385,0.14141089665113812,2998,-0.27742193681578936,0.2769087780566721
2022-07-14,-0.002599694563639704,0.14135383089235815,2998,-0.2796532031126616,0.27445381398538227
2022-07-15,0.003963193645086323,0.14135921071522556,2998,-0.27310085935675577,0.28102724664692846
2022-07-18,0.0003599611290936097,0.14148349715233935,2998,-0.27694769328949154,0.2776676155476787
2022-07-19,0.0022051898222929314,0.14154724388616344,2999,-0.27522740819458735,0.27963778783917326
2022-07-20,-0.0029397159397424044,0.14220254512138772,2999,-0.2816567043776623,0.2757772724981775
2022-07-21,-0.005994177669574715,0.14218437148449822,2999,-0.28467554577919124,0.2726871904400418
2022-07-22,-0.009179231886632565,0.14243568025628758,3000,-0.2883531651889562,0.2699947014156911
2022-07-25,-0.01748440512680398,0.14165051070931095,3000,-0.29511940611705345,0.26015059586344547
2022-07-26,-0.010709904548062393,0.14191208127735325,3000,-0.2888575838516747,0.26743777475555
2022-07-27,-0.007985036291233486,0.14133497444949822,3000,-0.28500158621224997,0.269031513629783
2022-07-28,-0.00886382789047346,0.14117348700024177,3005,-0.28556386241094733,0.2678362066300004
2022-07-29,-0.005263052850265029,0.14096914909989372,3005,-0.2815625850860567,0.27103647938552666
2022-08-01,-0.0023591750236353157,0.1409958237124797,3005,-0.27871098950009554,0.2739926394528249
2022-08-02,-0.006994898444782951,0.1406180239575393,3005,-0.28260622540156,0.2686164285119941
2022-08-03,-0.005787428409126601,0.1404607646862401,3006,-0.2810905271941572,0.269515670375904
2022-08-04,-0.004067514510058073,0.1401083325742182,3008,-0.2786798463555258,0.2705448173354096
2022-08-05,-0.0028803912588980926,0.1399595967345329,3008,-0.2772012008585826,0.27144041834078636
2022-08-08,-0.007627826447051161,0.1398101459355217,3009,-0.2816557124806737,0.26640005958657137
2022-08-09,-0.009194244402612739,0.13990135981298235,3009,-0.28340090963605813,0.26501242083083265
2022-08-10,-0.007596452240631862,0.14000352162113736,3009,-0.2820033546180611,0.26681045013679733
2022-08-11,-0.006672251903589696,0.14009879390836188,3009,-0.281265887963979,0.26792138415679956
2022-08-12,-0.010703273023114216,0.1399277809149048,3009,-0.2849617236163276,0.2635551775700992
2022-08-15,-0.01145338622869051,0.1398756830721439,3009,-0.2856097250500926,0.26270295259271154
2022-08-16,-0.011355262572165847,0.13985265131009209,3009,-0.28546645913994634,0.26275593399561464
2022-08-17,-0.010147863393061212,0.13975859451870745,3010,-0.28407470864972784,0.2637789818636054
2022-08-18,-0.0068369605800601705,0.1397007311300897,3010,-0.280650393595036,0.2669764724349157
2022-08-19,-0.009735115895571602,0.14075534133752005,3010,-0.28561558491711087,0.2661453531259677
2022-08-22,-0.007746267126270129,0.14090821614626847,3012,-0.28392637077295635,0.2684338365204161
2022-08-23,-0.0077369445616890355,0.14078545351669813,3012,-0.2836764334544174,0.2682025443310393
2022-08-25,-0.008257175450767327,0.14003139102103523,3014,-0.2827187018519964,0.26620435095046174
2022-08-26,-0.0007907364993926169,0.13954756155040268,3014,-0.27430395713818184,0.27272248413939665
2022-08-29,-0.0049313997140147635,0.13908021553227334,3014,-0.2775286221572705,0.267665822729241
2022-08-30,-0.005148859138379166,0.13910099797985276,3014,-0.27778681517889053,0.26748909690213224
2022-08-31,0.001859075983633592,0.13866944572560327,3015,-0.2699330376385488,0.273651189605816
2022-09-01,0.017944073868837573,0.13825450119520988,3016,-0.2530347484737738,0.2889228962114489
2022-09-02,0.016861995907080894,0.13838172084490813,3016,-0.25436617694893904,0.2880901687631008
2022-09-06,0.017197624706922543,0.13834695041903874,3016,-0.2539623981143934,0.2883576475282385
2022-09-07,0.021025796390915293,0.13811754607050986,3016,-0.24968459390728404,0.2917361866891146
2022-09-08,0.025210339226673224,0.13807174196381347,3015,-0.24541027502240118,0.2958309534757476
2022-09-12,0.012721232192690068,0.13825188433674251,3015,-0.25825246110732525,0.28369492549270536
2022-09-13,0.009172047857867219,0.13790023650801475,3015,-0.26111241569784166,0.27945651141357614
2022-09-14,0.0005038311600897918,0.1367317171284508,3015,-0.2674903344116738,0.26849799673185337
2022-09-15,-0.004221387991498325,0.1365918554622178,3015,-0.27194142469744526,0.26349864871444856
2022-09-16,-0.011566916769257977,0.1361838870924361,3015,-0.2784873354704327,0.25535350193191675
2022-09-19,-0.013894922294797616,0.1363165850914637,3015,-0.2810754290740664,0.2532855844844712
2022-09-20,-0.01384626998725677,0.13633895010252395,3015,-0.28107061218820373,0.25337807221369013
2022-09-21,-0.006414239601296152,0.13275965400667275,3015,-0.26662316145437476,0.2537946822517824
2022-09-22,0.005307995882757037,0.13273652064521602,3015,-0.25485558458186636,0.26547157634738044
2022-09-23,-0.009153899674704686,0.13332758661116564,3015,-0.27047596943258934,0.25216817008317993
2022-09-26,-0.022895047822362808,0.13385440640531146,3015,-0.2852496843767732,0.23945958873204762
2022-09-27,-0.022367269661683634,0.134073769346463,3015,-0.2851518575807511,0.24041731825738388
2022-09-29,-0.026234519749477644,0.1334620546359108,3015,-0.2878201468358628,0.2353511073369075
2022-10-03,-0.04427936043631889,0.13432267741805273,3015,-0.30755180817570227,0.21899308730306447
2022-10-04,-0.05472067186257823,0.13431720170239542,3015,-0.31798238719927324,0.20854104347411678
2022-10-05,-0.0500161973837386,0.1342958234480917,3015,-0.31323601134199835,0.21320361657452117
2022-10-06,-0.03592858985277921,0.1346950825480893,3015,-0.2999309516470342,0.2280737719414758
2022-10-07,-0.03000499665638419,0.13547971329747358,3015,-0.2955452347194324,0.23553524140666404
2022-10-10,-0.029574568612928266,0.13539602635192272,3015,-0.29495078026269683,0.23580164303684029
2022-10-11,-0.03270297617609345,0.13533520272408972,3015,-0.29795997351530934,0.23255402116312243
2022-10-12,-0.03011541604516866,0.1355043002899455,3015,-0.29570384461346183,0.23547301252312453
2022-10-13,-0.033289711397516096,0.13544895964498055,3015,-0.29876967230167795,0.23219024950664577
2022-10-14,-0.048981673570266795,0.1364912114073672,3015,-0.31650444792870647,0.2185411007881729
2022-10-17,-0.05315499313913063,0.13687808988712402,3015,-0.3214360493178937,0.21512606303963244
2022-10-18,-0.05518544604662161,0.13698601613658878,3015,-0.3236780376743356,0.21330714558109237
2022-10-19,-0.05685806431972723,0.136684068669608,3015,-0.3247588389121589,0.21104271027270444
2022-10-20,-0.05935952877477412,0.13658682370063155,3015,-0.32706970322801193,0.20835064567846368
2022-10-21,-0.06329187918639004,0.13646986883592874,3015,-0.3307728221048104,0.2041890637320303
2022-10-24,-0.06518108109992493,0.13611652881248865,3015,-0.3319694775724027,0.20160731537255283
2022-10-25,-0.0653584794648373,0.1359017765889209,3015,-0.33172596157912226,0.20100900264944765
2022-10-26,-0.07374639756638351,0.13599452062356773,3015,-0.34029565798857625,0.19280286285580922
2022-10-27,-0.06930173750376392,0.13584218961036798,3015,-0.3355524291400852,0.19694895413255734
2022-10-28,-0.06910333150276739,0.135658207408193,3015,-0.3349934180228257,0.19678675501729093
2022-10-31,-0.0716888103515728,0.13558037197938205,3019,-0.3374263394311616,0.194048718728016
2022-11-01,-0.07025479775249965,0.13542795683274636,3019,-0.3356935931446825,0.1951839976396832
2022-11-02,-0.0601986248724007,0.13428522532693493,3019,-0.3233976665131931,0.20300041676839176
2022-11-03,-0.0806415799239122,0.13563399073499674,3019,-0.3464842017645058,0.1852010419166814
2022-11-04,-0.0733374564660339,0.13613322742652756,3019,-0.34015858222202794,0.19348366928996014
2022-11-07,-0.08113331155985071,0.13625660387436014,3019,-0.3481962551535966,0.18592963203389518
2022-11-08,-0.0697853350806297,0.1363627985764975,3019,-0.3370564202905648,0.1974857501293054
2022-11-09,-0.10619800664749363,0.14087416189143823,3019,-0.38231136395471255,0.1699153506597253
2022-11-10,-0.11287284824791805,0.14047245219638857,3019,-0.38819885455283965,0.16245315805700355
2022-11-11,-0.11398196363957673,0.14042982380703192,3019,-0.3892244183013593,0.1612604910222058
2022-11-14,-0.1322687309656096,0.14109365897888576,3019,-0.4088123025642257,0.1442748406330065
2022-11-15,-0.12927392851993588,0.1415095319064348,3019,-0.40663261105654813,0.14808475401667634
2022-11-16,-0.1308291430540277,0.1415195179997572,3019,-0.40820739833355185,0.14654911222549644
2022-11-17,-0.12027886564649523,0.14112964105477274,3019,-0.39689296211384983,0.15633523082085934
2022-11-18,-0.11992400606636304,0.14114662883548726,3019,-0.3965713985839181,0.156723386451192
2022-11-21,-0.11816359679008326,0.14115634354953874,3019,-0.39483003014717916,0.15850283656701264
2022-11-22,-0.11794660940185164,0.14119182852175774,3019,-0.3946825933044968,0.1587893745007935
2022-11-23,-0.11926377753083452,0.14146958232476953,3019,-0.39654415888738276,0.15801660382571375
2022-11-28,-0.1256535342252829,0.14126697728581894,3019,-0.402536809705488,0.15122974125492225
2022-11-29,-0.1257310817136262,0.14124841875453834,3019,-0.4025779824725213,0.1511158190452689
2022-11-30,-0.11721830155141967,0.1394343461233544,3019,-0.3905096199531943,0.15607301685035496
2022-12-01,-0.11742812429015928,0.1425801123450306,3019,-0.3968851444864192,0.16202889590610067
2022-12-02,-0.11124263869618103,0.14290467809523455,3019,-0.3913358077628407,0.16885053037047867
2022-12-05,-0.11268397150636368,0.1429526296182635,3019,-0.3928711255581601,0.16750318254543278
2022-12-06,-0.12037713671881056,0.1429512383215564,3021,-0.4005615638290611,0.15980729039143998
2022-12-07,-0.12452992405593172,0.14382431488292813,3021,-0.4064255812264708,0.1573657331146074
2022-12-08,-0.12474657705440567,0.1448288528368861,3021,-0.4086111286147024,0.15911797450589105
2022-12-09,-0.1250453188291426,0.14367234987357766,3021,-0.4066431245813548,0.1565524869230696
2022-12-12,-0.11436887664224937,0.14501648160480057,3021,-0.3986011805876585,0.16986342730315973
2022-12-13,-0.11204293539813642,0.14494705867759974,3021,-0.3961391704062319,0.17205329960995908
2022-12-14,-0.11900928615453014,0.14546972924061016,3021,-0.40412995546612607,0.16611138315706575
2022-12-15,-0.11572103936012533,0.14534076907921178,3021,-0.4005889467553804,0.16914686803512974
2022-12-16,-0.11479009722181804,0.14500019065254616,3021,-0.3989904709008085,0.16941027645717244
2022-12-19,-0.11648663953228638,0.1449810791876082,3021,-0.4006495547399984,0.16767627567542565
2022-12-20,-0.1288953407708172,0.1449025898645333,3021,-0.4129044169053025,0.15511373536366807
2022-12-21,-0.13001203487053906,0.14513811855631714,3021,-0.4144827472409206,0.15445867749984252
2022-12-22,-0.1393166801829621,0.1459940163449807,3021,-0.4254649522191243,0.14683159185320008
2022-12-23,-0.1387700906129362,0.1461607875683583,3021,-0.4252452342469184,0.14770505302104606
2022-12-27,-0.14996423559891703,0.14603398653676292,3021,-0.43619084921097234,0.13626237801313829
2022-12-28,-0.13641212447685735,0.14622053610256913,3021,-0.42300437523789286,0.15018012628417815
2022-12-29,-0.1384985337647508,0.1462026283125579,3021,-0.42505568525736426,0.14805861772786266
2022-12-30,-0.12950479967468118,0.1457311928847481,3021,-0.4151379377287874,0.15612833837942505
2023-01-03,-0.13285366403599722,0.14578942203004938,3021,-0.41860093121489395,0.15289360314289954
2023-01-04,-0.1374193300533822,0.14567168923055285,3021,-0.42293584094526576,0.14809718083850137
2023-01-05,-0.1363035322677706,0.14566214063814642,3021,-0.4218013279185376,0.1491942633829964
2023-01-06,-0.13959102523696632,0.1456871511572422,3021,-0.42513784150516104,0.1459557910312284
2023-01-09,-0.13795662223899655,0.14593271350541773,3021,-0.42398474070961534,0.14807149623162222
2023-01-10,-0.12133974094610006,0.14583250577897106,3021,-0.4071714522728833,0.1644919703806832
2023-01-11,-0.1191867322436229,0.1457794958055863,3021,-0.40491454402257204,0.1665410795353262
2023-01-12,-0.1225855287683885,0.14589878640244833,3021,-0.40854715011718723,0.1633760925804102
2023-01-13,-0.1244751674070559,0.14667342007382192,3021,-0.41195507075174687,0.1630047359376351
2023-01-17,-0.12129030312861604,0.147000998765363,3021,-0.4094122607087275,0.1668316544514954
2023-01-18,-0.11954224592883511,0.14681378002167425,3021,-0.4072972547713166,0.1682127629136464
2023-01-19,-0.12552201642895897,0.14784221716871698,3021,-0.4152927620796443,0.16424872922172631
2023-01-20,-0.12452381267652866,0.14780704937897365,3021,-0.414225629459317,0.16517800410625966
2023-01-23,-0.12631898743072548,0.1475794509935237,3021,-0.4155747113780319,0.162936736516581
2023-01-24,-0.1339988588051387,0.14836846054250732,3020,-0.4248010414684531,0.15680332385817566
2023-01-25,-0.13359865741480037,0.14835454288170644,3020,-0.42437356146294497,0.15717624663334423
2023-01-26,-0.1290775656117879,0.14849696848250454,3020,-0.4201316238374968,0.161976492613921
2023-01-27,-0.11121043603439992,0.1487996658673831,3020,-0.4028577811344708,0.18043690906567098
2023-01-30,-0.11750883609398063,0.15066493542908943,3020,-0.4128121095349959,0.17779443734703462
2023-01-31,-0.12775372056673873,0.15028873146005883,3020,-0.42231963422845403,0.16681219309497658
2023-02-01,-0.0714251386491217,0.15046887563789743,3020,-0.36634413489940065,0.22349385760115725
2023-02-02,-0.06806356605026921,0.14984689437345056,3021,-0.36176347902223227,0.22563634692169388
2023-02-03,-0.06553445206750706,0.1498341153553856,3021,-0.3592093181640629,0.22814041402904872
2023-02-06,-0.06495182367185023,0.15006998285848433,3021,-0.3590889900744795,0.22918534273077903
2023-02-07,-0.088931075713153,0.154062763384508,3021,-0.3908940919467887,0.2130319405204827
2023-02-08,-0.09942784341194594,0.15584645917344875,3021,-0.4048869033919055,0.2060312165680136
2023-02-09,-0.1175983686737439,0.15554856341872858,3021,-0.42247355297445194,0.18727681562696413
2023-02-10,-0.11630026409421676,0.15553562323732353,3021,-0.42115008563937084,0.18854955745093735
2023-02-13,-0.10805205854538988,0.1569767491815165,3021,-0.4157264869411622,0.19962236985038243
2023-02-14,-0.10374683086603517,0.15882723913608982,3021,-0.41504821957277116,0.20755455784070084
2023-02-15,-0.12244864897507739,0.16052395048596033,3021,-0.4370755919275596,0.19217829397740482
2023-02-16,-0.12544657297204959,0.15998757181511142,3021,-0.43902221372966793,0.18812906778556876
2023-02-17,-0.1255711321865529,0.15950365284721935,3021,-0.4381982917671028,0.18705602739399704
2023-02-21,-0.12528231887268962,0.1591899175007515,3021,-0.43729455717416255,0.18672991942878334
2023-02-22,-0.11558248632799732,0.15916628403213273,3021,-0.42754840303097746,0.1963834303749828
2023-02-23,-0.10683557617115894,0.1589334392233432,3021,-0.41834511704891153,0.2046739647065937
2023-02-24,-0.09810017622564896,0.1587676541217399,3021,-0.40928477830425913,0.21308442585296125
2023-02-27,-0.10239661623089732,0.15894063336314762,3021,-0.4139202576226667,0.20912702516087203
2023-02-28,-0.09880109088708919,0.1583164949013413,3021,-0.40910142089371815,0.21149923911953974
2023-03-01,-0.10159375036304158,0.15831328137414763,3021,-0.4118877818563709,0.20870028113028777
2023-03-02,-0.08579390206681965,0.15891261817531807,3021,-0.39726263369044307,0.2256748295568038
2023-03-03,-0.12817065340254133,0.15508770968537058,3021,-0.4321425643858676,0.175801257580785
2023-03-06,-0.1426388897660834,0.15862849835080683,3021,-0.4535507465336648,0.16827296700149796
2023-03-07,-0.1391888752765334,0.1588196924678126,3021,-0.4504754725134461,0.1720977219603793
2023-03-08,-0.13382237157750002,0.16014392654625462,3021,-0.4477044676081591,0.18005972445315901
2023-03-09,-0.13933641920107273,0.16023031377668367,3021,-0.4533878342033727,0.17471499580122726
2023-03-15,-0.13865861136879054,0.16032489118595022,3021,-0.45289539809325297,0.17557817535567188
2023-03-16,-0.14283289588851678,0.15959856181232118,3021,-0.4556460770406663,0.16998028526363274
2023-03-17,-0.14464127519769485,0.15955061015690403,3021,-0.4573604711052267,0.16807792070983704
2023-03-20,-0.14632871273963519,0.16121297898280565,3021,-0.46230615154593424,0.1696487260666639
2023-03-21,-0.11271093425119043,0.15828303560858378,3021,-0.42294568404401467,0.19752381554163378
2023-03-22,-0.16501300091824922,0.1531462565949628,3021,-0.4651796638443763,0.13515366200787787
2023-03-23,-0.16677238494727176,0.15289724452170045,3021,-0.46645098420980463,0.13290621431526112
2023-03-24,-0.17085059083804768,0.153796777637538,3019,-0.47229227500762216,0.13059109333152677
2023-03-27,-0.1628489330853493,0.15368712339483648,3013,-0.4640756949392288,0.13837782876853016
2023-03-28,-0.1625444564770628,0.15379587635744274,3006,-0.4639843741376506,0.13889546118352494
2023-03-29,-0.15706499748438507,0.15519012529646453,3001,-0.46123764306545556,0.14710764809668542
2023-03-30,-0.15571035154380342,0.15561821965131759,2996,-0.46072206206038585,0.14930135897277902
2023-03-31,-0.15713187007339305,0.15583018234416104,2996,-0.46255902746794864,0.14829528732116257
2023-04-03,-0.15791388599420236,0.1559544915137583,2996,-0.4635846893611686,0.14775691737276386
2023-04-04,-0.15850018580122718,0.15576799226841134,2996,-0.4638054506473134,0.14680507904485904
2023-04-05,-0.15470165286606788,0.15631985099332144,2996,-0.4610885608129779,0.1516852550808421
2023-04-06,-0.1555176447356427,0.15649536580937423,2996,-0.4622485617220162,0.1512132722507308
2023-04-10,-0.1635092767011488,0.15748808414451637,2996,-0.4721859216244009,0.1451673682221033
2023-04-11,-0.17455147470357119,0.1571383538527222,2996,-0.4825426482549067,0.13343969884776435
2023-04-12,-0.17622266162592892,0.15725450677919087,2996,-0.48444149491314303,0.1319961716612852
2023-04-13,-0.17521940681903989,0.15728831414146255,2997,-0.4835045025363065,0.1330656888982267
2023-04-14,-0.17167599090326024,0.1605470756511251,2997,-0.48634825917946545,0.14299627737294496
2023-04-17,-0.1730359215882364,0.1614426003304165,2997,-0.4894634182358527,0.1433915750593799
2023-04-18,-0.17332579958673308,0.16147325384966743,2997,-0.4898133771320813,0.1431617779586151
2023-04-19,-0.1553039828712074,0.16184815234529035,2997,-0.47252636146797644,0.16191839572556166
2023-04-20,-0.14917715635634746,0.1611728599313653,2997,-0.4650759618218234,0.16672164910912848
2023-04-21,-0.15082813939877696,0.16132930616340652,2997,-0.4670335794790538,0.16537730068149983
2023-04-24,-0.16449277986967684,0.16129966187976727,2997,-0.48064011715402066,0.15165455741466702
2023-04-25,-0.16319331109303245,0.16137353283148992,2997,-0.4794854354427527,0.1530988132566878
2023-04-26,-0.16241002728169016,0.16145422350416821,2997,-0.4788603053498599,0.15404025078647957
2023-04-27,-0.16053521424329306,0.16141378466532336,2997,-0.47690623218732686,0.1558358037007407
2023-04-28,-0.1597932190075917,0.16172514194902674,2997,-0.4767744972276841,0.15718805921250073
2023-05-01,-0.15920692113857657,0.16167928442385474,2997,-0.4760983186093318,0.15768447633217872
2023-05-02,-0.15908296910419656,0.16153673330558743,2997,-0.4756949663831479,0.15752902817475478
2023-05-03,-0.14825017148940386,0.1610704038779523,2997,-0.4639481630901904,0.16744782011138262
2023-05-04,-0.14989387721531797,0.16118608871190382,2997,-0.4658186110906495,0.16603085666001352
2023-05-05,-0.160526796425564,0.16184374066240634,2997,-0.4777405281238804,0.1566869352727524
2023-05-08,-0.15580568632390707,0.16242067279971947,2997,-0.47415020501135724,0.1625388323635431
2023-05-09,-0.15541989351687804,0.1634048011574401,2997,-0.4756933037854606,0.16485351675170454
2023-05-10,-0.17775450590433242,0.1623486341834019,2997,-0.49595782890380014,0.14044881709513526
2023-05-11,-0.18268929790734056,0.16197729770290759,2997,-0.5001648014050395,0.1347862055903583
2023-05-12,-0.1812108916743113,0.16375508384011878,2997,-0.5021708560009441,0.13974907265232153
2023-05-15,-0.18281429882866018,0.16673067293432617,2997,-0.5096064177799395,0.14397782012261912
2023-05-16,-0.18797953171110143,0.16625299352951287,2997,-0.5138353990289466,0.13787633560674378
2023-05-17,-0.17345843071233252,0.166864713733014,2997,-0.50051326962904,0.15359640820437492
2023-05-18,-0.1694406790929812,0.17044666506693895,2997,-0.5035161426241815,0.16463478443821913
2023-05-19,-0.137535480659991,0.16924636189493567,2997,-0.4692583499740649,0.19418738865408292
2023-05-22,-0.11982034612416827,0.16908709730303578,2997,-0.45123105683811837,0.21159036458978187
2023-05-23,-0.12540968737360367,0.16964327401456158,2997,-0.4579105044421443,0.207091129694937
2023-05-24,-0.1424263824646607,0.1699312735026493,2997,-0.4754916785298533,0.19063891360053195
2023-05-25,-0.196986195556196,0.16492576781850268,2997,-0.5202407004804612,0.12626830936806926
2023-05-26,-0.2086513404530675,0.16517067065523391,2997,-0.5323858549373259,0.11508317403119095
2023-05-30,-0.19378837328928616,0.16501200452156972,2997,-0.5172119021515629,0.1296351555729905
2023-05-31,-0.1915174495772761,0.1622555446011489,2997,-0.509538316995528,0.12650341784097577
2023-06-01,-0.18718533290406184,0.16267601721370334,2997,-0.5060303266429204,0.13165966083479672
2023-06-02,-0.1842973996103487,0.1627504735953439,2997,-0.5032883278572227,0.13469352863652534
2023-06-05,-0.19702439201566205,0.16951805217244845,2997,-0.529279774273661,0.1352309902423369
2023-06-06,-0.1675539996746095,0.168587357351048,2997,-0.49798522008266355,0.16287722073344457
2023-06-07,-0.162720391849411,0.1686918435338869,2997,-0.4933564051758293,0.16791562147700728
2023-06-08,-0.1567409754308966,0.16967199597311183,2997,-0.4892980875381958,0.1758161366764026
2023-06-09,-0.16343985197159336,0.16947884792787649,2997,-0.4956183939102312,0.16873868996704453
2023-06-12,-0.15947805450857827,0.16967310483825873,2997,-0.4920373399915654,0.17308123097440886
2023-06-13,-0.14942248038778932,0.17103439563417835,2997,-0.4846498958307789,0.18580493505520024
2023-06-14,-0.16117096230073677,0.17304105514825932,2997,-0.500331430391325,0.17798950578985148
2023-06-15,-0.1482126889049421,0.1727297642094043,2997,-0.48676302675537453,0.19033764894549032
2023-06-16,-0.14643272835519525,0.172578701065846,2997,-0.48468698244425334,0.19182152573386288
2023-06-20,-0.13909065698013476,0.1726498379337734,2997,-0.47748433933033063,0.1993030253700611
2023-06-21,-0.12369452671100295,0.17242002754379496,2997,-0.4616377806968411,0.21424872727483518
2023-06-22,-0.13450574891786646,0.17208128910039405,2997,-0.4717850755546388,0.2027735777189059
2023-06-23,-0.16645189780491895,0.17159166405932674,2997,-0.5027715593611993,0.16986776375136145
2023-06-26,-0.2481589147470042,0.1536185411885844,2997,-0.5492512554766296,0.05293342598262124
2023-06-27,-0.2462562977502178,0.1536268921218521,2997,-0.5473650063090478,0.054852410808612306
2023-06-28,-0.25514721832145604,0.1535293597233689,2997,-0.556064763379259,0.04577032673634701
2023-06-29,-0.30594573258991004,0.1447155773392185,2997,-0.5895882641747783,-0.022303201005041795
2023-06-30,-0.3113120056974602,0.1445431350591076,2997,-0.5946165504133111,-0.028007460981609333
2023-07-05,-0.2882623013899695,0.14495685893775612,2997,-0.5723777449079714,-0.004146857871967502
2023-07-06,-0.30436516454223184,0.14459832497278657,2997,-0.5877778814888935,-0.020952447595570134
2023-07-07,-0.29801233690212997,0.14406356954955435,2997,-0.5803769332192565,-0.015647740585003456
2023-07-10,-0.30404480564268954,0.1439738655505248,2997,-0.5862335821217182,-0.021856029163660917
2023-07-11,-0.3097483344778294,0.1454472900005244,2997,-0.5948250228788572,-0.024671646076801612
2023-07-12,-0.30385169817736984,0.14563581221514915,2997,-0.5892978901190622,-0.018405506235677493
2023-07-13,-0.30207150370435515,0.14641388346761378,2997,-0.5890427153008782,-0.015100292107832147
2023-07-14,-0.30866578849963483,0.14624998758144173,2997,-0.5953157641592606,-0.02201581284000903
2023-07-17,-0.3106074033796094,0.14620227826588988,2997,-0.5971638687807536,-0.024050937978465248
2023-07-18,-0.2981511767974999,0.14590561565515153,2997,-0.584126183481597,-0.01217617011340294
2023-07-19,-0.28801505612039363,0.1462883586080265,2997,-0.5747402389921256,-0.0012898732486616993
2023-07-20,-0.2760186067458058,0.14768444837751535,2997,-0.5654801255657359,0.013442912074124291
2023-07-21,-0.2699310401810448,0.14742997121106127,2997,-0.5588937837547249,0.01903170339263527
2023-07-24,-0.2676628146528817,0.14745189737172568,2997,-0.5566685335014641,0.021342904195700618
2023-07-25,-0.2719702940492016,0.1470368415660713,2997,-0.5601625035187013,0.01622191542029816
2023-07-26,-0.2528537577563356,0.14706825111961688,2997,-0.5411075299507847,0.03540001443811347
2023-07-27,-0.2688904347151095,0.14628271837461124,2997,-0.5556045627293476,0.01782369329912853
2023-07-28,-0.26428769438041416,0.14653558573156605,2997,-0.5514974424142836,0.022922053653455288
2023-07-31,-0.27442051141140655,0.14648602575412856,2997,-0.5615331218894986,0.012692099066685392
2023-08-01,-0.2731072783231547,0.14652643808153984,2997,-0.5602990969629728,0.014084540316663396
